N;TaxableIncome
124.3923024;2285.661546
108.4910211;2295.583518
299.0044746;2330.761418
119.8634565;2334.369408
137.9788403;2380.371278
202.7916581;2384.881266
154.1820448;2389.391253
99.43332914;2402.019217
372.9756253;2417.353174
234.1916568;2443.5111
208.0249912;2457.943059
88.46345781;2497.630947
213.2583243;2502.140934
174.8134542;2503.042932
152.6724295;2520.180883
97.92371382;2540.024827
116.3410207;2555.358784
235.6006311;2555.358784
144.5205067;2591.438682
92.79102173;2601.360654
104.0628161;2608.576634
138.0794814;2615.792614
169.8820441;2622.106596
413.735239;2640.146545
123.2852512;2642.852537
230.669221;2650.970514
208.6288373;2657.284496
226.9455032;2701.482372
170.6871723;2749.288237
156.9999934;2751.092231
327.1839606;2781.760145
218.8942215;2786.270132
174.209608;2816.036048
154.9871729;2834.977995
185.9846075;2852.115946
162.1326855;2856.625933
180.1474283;2897.215819
372.6737022;2901.725806
176.7256336;2908.039788
173.6057619;2936.001709
130.5314047;2947.727676
128.4179433;2969.375615
139.0858916;2975.689597
189.0038382;2984.709572
143.9166606;2987.415564
193.7339662;2992.827549
107.4846108;3004.553516
140.3942248;3019.887472
123.3858922;3022.593465
109.3967903;3024.39746
142.9102504;3026.201455
132.4435842;3030.711442
150.458327;3033.417434
368.5474203;3060.477358
231.4743492;3066.79134
196.2499917;3074.909317
113.019867;3083.929292
173.7064029;3110.087218
124.5935845;3114.597205
91.68397049;3117.303197
161.9314034;3119.107192
116.2403797;3120.00919
192.3249919;3120.00919
100.0371753;3131.735157
111.6108927;3159.697078
238.8211438;3167.815055
95.70961135;3169.61905
141.8031991;3178.639024
115.1333285;3180.443019
91.58332947;3187.658999
168.2717878;3193.070983
137.4756352;3193.070983
107.2833288;3211.110932
133.6512764;3211.110932
139.5890967;3211.110932
126.2038408;3216.522917
176.9269156;3219.22891
113.5230721;3239.072853
244.758964;3243.582841
124.4929435;3244.484838
125.0967896;3248.994825
95.10576522;3251.700818
113.3217901;3256.210805
103.1570469;3275.152752
181.2544795;3276.956747
95.0051242;3310.330652
134.2551225;3310.330652
94.099355;3317.546632
91.58332947;3321.154622
201.7852479;3322.958617
126.2038408;3329.272599
176.9269156;3330.174596
126.3044818;3342.802561
90.47627823;3348.214545
175.3166593;3352.724533
138.0794814;3355.430525
213.2583243;3364.450499
299.0044746;3372.568477
132.5442252;3374.372471
125.1974306;3380.686454
148.3448655;3382.490448
103.660252;3391.510423
208.0249912;3391.510423
90.17435517;3405.040385
235.6006311;3415.864354
109.4974313;3417.668349
124.9961486;3418.570347
179.9461463;3422.178336
128.2166613;3430.296314
126.5057639;3434.806301
135.9660199;3437.512293
176.3230695;3440.218285
210.5410168;3442.924278
170.4858902;3448.336263
145.2249939;3454.650245
113.8249952;3456.45424
189.6076843;3457.356237
139.9916608;3462.768222
134.4564046;3476.298184
169.177557;3476.298184
105.7737135;3484.416161
128.9211484;3491.63214
155.289096;3491.63214
117.548713;3495.24013
118.7564052;3498.84812
122.6814051;3509.672089
114.1269183;3513.280079
115.7371746;3516.888069
97.31986769;3517.790066
187.8967869;3520.496059
111.5102517;3523.202051
123.9897384;3525.006046
134.0538405;3526.810041
105.7737135;3531.320028
145.3256349;3535.830015
102.3519188;3538.536008
111.2083286;3552.967967
104.4653802;3552.967967
139.0858916;3562.889939
233.3865286;3568.301924
137.2743532;3569.203921
141.5012761;3573.713909
127.10961;3578.223896
128.7198664;3589.047865
199.3698634;3597.165842
118.1525591;3597.165842
186.9910178;3598.06784
144.7217888;3606.185817
114.3282003;3606.185817
136.368584;3607.087814
130.6320458;3607.087814
99.7352522;3613.401796
104.9685853;3617.009786
134.7583276;3617.911784
105.1698674;3620.617776
153.2762756;3621.519774
117.8506361;3622.421771
102.1506367;3624.225766
87.75897066;3629.637751
93.69679092;3633.24574
130.0281996;3634.147738
103.660252;3644.971707
98.62820097;3644.971707
115.2339695;3657.599672
132.6448662;3664.815651
126.1031998;3665.717649
116.4416618;3669.325639
130.4307637;3672.031631
120.2660206;3673.835626
213.4596064;3680.149608
116.6429438;3693.67957
93.5961499;3693.67957
218.8942215;3699.091554
102.4525598;3700.895549
98.72884199;3704.503539
208.6288373;3713.523514
94.70320113;3718.935498
174.5115311;3718.935498
174.8134542;3721.641491
108.39038;3739.68144
117.8506361;3745.093425
107.987816;3745.995422
117.9512771;3750.505409
129.7262766;3755.015397
122.480123;3755.015397
139.3878146;3757.721389
92.6903807;3762.231376
154.7858909;3763.133374
144.6211477;3763.133374
167.5673006;3768.545358
136.267943;3770.349353
202.8922991;3770.349353
128.9211484;3788.389302
167.8692237;3796.507279
118.1525591;3801.919264
118.3538412;3805.527254
111.0070466;3810.939239
160.7237112;3810.939239
106.6794827;3812.743234
150.357686;3812.743234
164.9506341;3815.449226
128.5185843;3816.351223
255.6281943;3819.959213
104.2640982;3820.861211
166.8628135;3823.567203
169.8820441;3823.567203
101.4461496;3825.371198
195.8474276;3827.175193
130.7326868;3828.979188
171.1903774;3828.979188
115.0326875;3839.803157
194.3378123;3844.313144
106.1762776;3845.215142
133.2487123;3845.215142
139.3878146;3845.215142
157.3019164;3846.117139
91.48268845;3850.627127
105.3711494;3856.941109
109.5980723;3857.843106
91.88525253;3861.451096
158.6102497;3864.157088
161.8307624;3866.863081
127.6128151;3871.373068
116.7435848;3881.29504
181.0531975;3886.707025
164.9506341;3887.609022
110.1012774;3887.609022
174.9140952;3888.51102
156.9999934;3889.413017
144.1179426;3890.315014
149.2506347;3890.315014
85.1423041;3891.217012
124.3923024;3892.119009
95.40768828;3896.628997
118.8570463;3905.648971
166.1583263;3911.060956
104.6666622;3911.962953
137.3749942;3916.472941
140.1929428;3919.178933
372.6737022;3925.492915
181.2544795;3925.492915
136.0666609;3929.100905
113.2211491;3933.610892
115.7371746;3937.218882
126.4051229;3938.12088
99.93653424;3940.826872
413.735239;3945.336859
123.1846102;3946.238857
110.4032005;3946.238857
82.12307346;3946.238857
107.1826878;3948.944849
101.3455085;3949.846846
133.7519174;3951.650841
116.1397387;3951.650841
105.6730725;3953.454836
153.8801217;3953.454836
117.749995;3956.160829
184.4749922;3959.768818
125.0967896;3960.670816
125.0967896;3968.788793
187.4942229;3972.396783
146.3320451;3975.102775
105.0692263;3978.710765
124.9961486;3980.51476
130.9339688;3984.12275
177.4301207;3984.12275
96.11217543;3992.240727
180.6506334;3993.142724
90.47627823;3995.848716
141.098712;3996.750714
182.2608897;4008.476681
124.3923024;4016.594658
141.4006351;4022.006643
120.4673026;4023.810638
122.278841;4024.712635
98.82948301;4024.712635
91.68397049;4030.12462
133.1480713;4032.830612
124.7948665;4033.73261
206.1128118;4034.634607
166.3596084;4036.438602
125.7006357;4036.438602
179.8455052;4037.340599
98.42691892;4038.242597
127.6128151;4039.144594
171.9955056;4040.046592
123.6878153;4040.046592
142.6083273;4049.066566
116.6429438;4052.674556
118.8570463;4055.380548
117.548713;4059.890536
112.818585;4065.30252
101.1442265;4066.204518
158.3083267;4071.616503
151.4647372;4071.616503
152.2698654;4073.420497
124.3923024;4074.322495
179.9461463;4076.12649
118.8570463;4077.028487
116.4416618;4078.832482
164.447429;4079.73448
106.4782006;4083.342469
84.73974001;4083.342469
96.71602156;4090.558449
113.019867;4091.460446
130.3301227;4093.264441
187.997428;4097.774429
95.40768828;4098.676426
215.6737088;4101.382418
151.7666603;4101.382418
119.4608924;4103.186413
127.8140972;4112.206388
123.3858922;4114.010383
122.379482;4122.12836
147.2378143;4123.932355
161.5288393;4124.834352
161.4281983;4125.73635
137.8781993;4132.050332
154.1820448;4132.952329
234.1916568;4132.952329
141.9038402;4136.560319
91.2814064;4141.070306
116.4416618;4142.874301
155.5910191;4148.286286
372.9756253;4150.992278
123.4865333;4155.502266
123.1846102;4157.306261
135.0602507;4158.208258
106.6794827;4158.208258
123.9897384;4159.110255
114.8314054;4160.012253
120.8698667;4160.91425
96.11217543;4162.718245
160.019224;4165.424238
111.7115337;4169.934225
143.6147375;4170.836222
184.5756332;4171.73822
108.8935851;4173.542215
122.077559;4173.542215
118.5551232;4178.954199
109.1955082;4184.366184
128.8205074;4184.366184
194.5390944;4186.170179
137.2743532;4187.974174
145.82884;4188.876171
190.1108894;4189.778169
168.8756339;4193.386159
88.76538087;4193.386159
144.2185837;4193.386159
152.8737115;4194.288156
147.6403784;4194.288156
172.8006337;4202.406133
116.5423028;4203.308131
94.70320113;4206.014123
159.918583;4211.426108
117.0455079;4211.426108
98.82948301;4215.936095
99.13140607;4218.642087
141.299994;4220.446082
152.6724295;4221.34808
123.7884563;4222.250077
166.7621724;4224.054072
88.06089372;4224.054072
122.379482;4226.760064
123.3858922;4226.760064
126.807687;4227.662062
127.210251;4230.368054
116.1397387;4232.172049
139.5890967;4233.976044
123.4865333;4233.976044
168.9762749;4235.780039
102.9557649;4236.682036
122.278841;4238.486031
167.7685827;4238.486031
117.9512771;4238.486031
139.4884557;4239.388029
173.907685;4242.996019
83.53204776;4247.506006
115.6365336;4249.310001
99.23204709;4253.819988
129.7262766;4253.819988
117.448072;4254.721985
125.8012767;4256.52598
218.6929395;4258.329975
108.289739;4267.34995
126.3044818;4269.153945
143.9166606;4275.467927
204.5025555;4276.369924
146.5333271;4277.271922
131.3365329;4278.173919
172.3980696;4278.173919
99.7352522;4278.173919
141.098712;4279.075917
129.1224304;4279.075917
140.6961479;4279.075917
159.1134548;4279.977914
119.3602514;4280.879912
156.9999934;4280.879912
100.0371753;4282.683907
135.7647379;4283.585904
143.9166606;4283.585904
161.0256342;4284.487901
116.1397387;4284.487901
138.1801224;4285.389899
124.6942255;4286.291896
196.2499917;4288.095891
102.3519188;4292.605879
130.5314047;4293.507876
150.357686;4293.507876
202.7916581;4294.409873
120.5679436;4297.115866
115.8378156;4297.115866
106.1762776;4303.429848
117.548713;4304.331845
103.0564059;4307.037838
127.10961;4307.939835
100.9429445;4308.841833
102.7544828;4309.74383
121.6749949;4311.547825
131.1352509;4314.253817
93.79743194;4315.155815
137.5762762;4315.155815
115.1333285;4315.155815
159.1134548;4316.95981
189.0038382;4322.371794
119.9640975;4324.175789
131.839738;4325.979784
121.1717898;4325.979784
112.6173029;4326.881782
130.6320458;4329.587774
159.5160189;4330.489772
120.4673026;4333.195764
226.9455032;4334.999759
246.8724255;4337.705751
179.7448642;4338.607749
110.0006364;4345.823728
136.8717891;4345.823728
102.3519188;4346.725726
205.1064016;4347.627723
116.7435848;4351.235713
124.5935845;4353.941705
110.0006364;4354.843703
101.7480726;4355.7457
124.0903794;4355.7457
109.6987133;4355.7457
90.27499619;4356.647698
134.8589687;4356.647698
174.108967;4358.451693
109.0948672;4359.35369
181.5564026;4362.059682
106.0756365;4363.863677
121.7756359;4365.667672
103.8615341;4366.56967
111.0070466;4367.471667
172.0961466;4368.373665
127.9147382;4368.373665
171.2910184;4369.275662
100.7416624;4369.275662
163.2397367;4370.177659
193.7339662;4372.883652
165.8564033;4376.491642
130.5314047;4376.491642
123.2852512;4377.393639
101.1442265;4378.295637
136.368584;4381.001629
132.5442252;4381.001629
151.4647372;4381.001629
177.8326848;4381.903626
126.4051229;4383.707621
111.6108927;4385.511616
142.5076863;4386.413614
154.8865319;4387.315611
129.2230715;4388.217609
163.4410187;4390.021603
118.4544822;4390.923601
95.0051242;4392.727596
162.8371726;4392.727596
161.8307624;4393.629593
122.480123;4395.433588
160.7237112;4396.335586
190.8153766;4398.13958
132.9467893;4402.649568
83.33076571;4402.649568
191.0166586;4404.453563
90.07371415;4406.257558
129.9275586;4407.159555
132.5442252;4408.061552
140.1929428;4408.061552
84.03525286;4409.865547
136.267943;4410.767545
111.3089697;4411.669542
183.8711461;4412.57154
123.6878153;4414.375535
111.0070466;4414.375535
177.1281977;4415.277532
126.807687;4415.277532
102.5532008;4416.17953
110.5038415;4417.983524
102.9557649;4418.885522
107.0820468;4419.787519
127.10961;4420.689517
134.9596097;4420.689517
146.2314041;4421.591514
95.20640624;4422.493512
132.1416611;4422.493512
99.33268812;4424.297507
141.299994;4425.199504
105.2705084;4426.101502
126.0025588;4427.905496
173.3038388;4429.709491
147.7410194;4431.513486
168.3724288;4434.219479
122.480123;4436.023474
108.8935851;4439.631463
118.5551232;4442.337456
152.6724295;4443.239453
116.1397387;4445.945446
99.93653424;4449.553435
121.8762769;4451.35743
133.4499944;4452.259428
158.4089677;4454.063423
100.2384573;4454.063423
137.1737122;4456.769415
124.6942255;4459.475407
88.26217576;4459.475407
122.480123;4462.1814
103.7608931;4463.083397
175.2160182;4464.887392
123.7884563;4468.495382
133.3493533;4473.005369
123.6878153;4473.005369
103.257688;4474.809364
161.3275573;4481.123346
142.0044812;4482.025344
113.120508;4482.025344
129.5249945;4484.731336
129.1224304;4485.633333
158.9121728;4486.535331
118.3538412;4486.535331
118.2532001;4487.437328
135.5634558;4488.339326
113.120508;4490.143321
102.6538418;4490.143321
98.82948301;4491.045318
125.8012767;4491.947316
97.01794462;4496.457303
183.8711461;4497.3593
106.9814057;4498.261298
134.3557636;4498.261298
100.4397394;4499.163295
144.0173016;4499.163295
112.1140978;4500.065293
108.289739;4500.96729
139.5890967;4501.869288
207.5217861;4503.673282
106.7801237;4505.477277
120.8698667;4506.379275
128.3173023;4506.379275
118.5551232;4507.281272
118.5551232;4509.085267
154.9871729;4509.085267
157.6038395;4509.085267
94.90448317;4509.987265
94.30063705;4513.595254
190.2115304;4514.497252
167.1647365;4514.497252
115.2339695;4515.399249
183.367941;4515.399249
128.2166613;4516.301247
138.3814044;4517.203244
109.8999954;4521.713232
108.289739;4523.517226
368.5474203;4524.419224
116.7435848;4526.223219
142.7089683;4527.125216
228.6564006;4528.929211
103.257688;4529.831209
121.0711487;4530.733206
179.1410181;4530.733206
143.3128145;4531.635204
153.2762756;4531.635204
104.8679443;4532.537201
150.458327;4533.439198
143.6147375;4534.341196
124.5935845;4536.145191
110.0006364;4539.753181
122.6814051;4539.753181
122.6814051;4541.557176
192.3249919;4543.36117
119.7628155;4544.263168
136.6705071;4544.263168
118.2532001;4544.263168
89.46986802;4546.96916
120.6685847;4546.96916
128.7198664;4547.871158
140.6961479;4547.871158
98.12499586;4548.773155
124.6942255;4551.479147
134.9596097;4553.283142
100.3390983;4553.283142
94.70320113;4555.087137
123.2852512;4555.087137
112.717944;4555.989135
119.2596104;4556.891132
109.6987133;4561.401119
99.13140607;4562.303117
138.4820454;4567.715102
139.1865326;4570.421094
105.3711494;4572.225089
107.8871749;4574.029084
103.1570469;4574.931081
121.4737128;4574.931081
119.2596104;4575.833079
120.8698667;4576.735076
160.8243522;4578.539071
189.3057612;4579.441069
113.4224311;4579.441069
185.9846075;4580.343066
178.1346079;4583.049058
125.1974306;4583.049058
127.10961;4587.559046
89.26858598;4591.167035
97.82307279;4591.167035
128.2166613;4592.97103
108.6923031;4596.57902
120.9705077;4598.383015
190.6140945;4599.285013
130.6320458;4602.893002
125.0967896;4602.893002
126.2038408;4602.893002
133.4499944;4604.696997
103.8615341;4607.40299
152.3705064;4607.40299
237.9153746;4609.206984
186.5884537;4611.010979
118.3538412;4611.010979
122.7820461;4611.010979
123.4865333;4611.010979
140.3942248;4611.912977
139.8910197;4611.912977
143.9166606;4611.912977
116.0390977;4612.814974
142.0044812;4612.814974
191.0166586;4613.716972
120.1653795;4614.618969
123.6878153;4616.422964
143.1115324;4617.324962
128.2166613;4619.128956
127.7134561;4619.128956
139.7903787;4619.128956
113.8249952;4620.932951
88.76538087;4625.442939
122.379482;4625.442939
122.9833281;4628.148931
108.6923031;4629.050928
120.9705077;4629.952926
140.1929428;4631.756921
123.1846102;4631.756921
126.3044818;4632.658918
180.1474283;4632.658918
165.4538392;4633.560916
115.2339695;4633.560916
162.5352496;4635.364911
117.2467899;4636.266908
124.6942255;4638.070903
119.1589693;4639.874898
139.8910197;4639.874898
145.0237118;4643.482888
108.4910211;4646.18888
110.3025594;4646.18888
109.3967903;4647.090878
135.2615328;4648.894872
158.6102497;4648.894872
120.7692257;4650.698867
121.1717898;4650.698867
107.7865339;4652.502862
145.4262759;4653.40486
102.2512777;4655.208855
126.2038408;4656.110852
104.8679443;4657.914847
102.1506367;4659.718842
108.6923031;4659.718842
131.739097;4663.326832
111.6108927;4665.130827
174.108967;4666.934821
121.9769179;4669.640814
148.2442245;4670.542811
104.3647392;4671.444809
129.1224304;4675.052799
213.5602474;4676.856793
158.0064036;4677.758791
127.6128151;4677.758791
141.8031991;4677.758791
111.3089697;4678.660788
218.1897344;4678.660788
103.559611;4679.562786
126.1031998;4683.170776
137.0730711;4684.974771
142.5076863;4684.974771
122.9833281;4684.974771
151.0621731;4685.876768
142.7089683;4685.876768
109.2961492;4686.778765
123.2852512;4687.680763
132.4435842;4687.680763
231.9775543;4690.386755
136.267943;4691.288753
138.8846095;4692.19075
117.749995;4692.19075
144.2185837;4694.896743
176.9269156;4695.79874
120.3666616;4696.700737
235.6006311;4701.210725
180.5499924;4702.112722
139.4884557;4702.112722
94.60256011;4702.112722
114.9320464;4703.01472
174.108967;4705.720712
121.0711487;4705.720712
176.1217874;4709.328702
183.669864;4710.230699
131.739097;4712.034694
116.9448669;4712.034694
143.2121734;4715.642684
195.6461456;4716.544681
131.940379;4716.544681
107.987816;4716.544681
119.0583283;4716.544681
105.4717904;4717.446679
105.9749955;4717.446679
121.0711487;4718.348676
120.3666616;4721.054669
100.2384573;4721.956666
113.019867;4722.858664
148.5461476;4723.760661
186.6890947;4724.662658
144.0173016;4725.564656
110.6044825;4725.564656
94.90448317;4725.564656
175.9205054;4726.466653
200.1749916;4726.466653
190.2115304;4727.368651
119.3602514;4727.368651
100.4397394;4727.368651
128.2166613;4727.368651
97.72243177;4728.270648
104.6666622;4731.878638
151.2634552;4732.780636
195.8474276;4734.58463
117.2467899;4736.388625
107.3839698;4736.388625
96.81666258;4737.290623
144.1179426;4737.290623
208.0249912;4737.290623
146.5333271;4739.996615
93.79743194;4740.898613
111.1076876;4743.604605
159.918583;4747.212595
128.7198664;4747.212595
143.2121734;4750.820585
203.4961453;4751.722582
134.4564046;4752.624579
192.727556;4755.330572
129.3237125;4755.330572
112.6173029;4755.330572
144.2185837;4755.330572
172.5993517;4755.330572
109.6987133;4756.232569
111.5102517;4758.036564
113.4224311;4758.938562
141.199353;4759.840559
128.5185843;4761.644554
132.4435842;4761.644554
204.7038375;4761.644554
134.3557636;4762.546551
145.728199;4763.448549
139.5890967;4765.252544
91.98589355;4766.154541
183.1666589;4768.860534
126.6064049;4769.762531
100.2384573;4769.762531
124.0903794;4770.664529
150.8608911;4771.566526
120.9705077;4771.566526
117.1461489;4772.468523
115.6365336;4775.174516
91.68397049;4777.880508
126.0025588;4778.782506
184.7769153;4778.782506
120.0647385;4779.684503
148.1435835;4779.684503
196.2499917;4780.586501
123.3858922;4784.19449
119.5615334;4790.508473
164.447429;4790.508473
123.8890973;4791.41047
168.6743519;4792.312467
153.1756346;4793.214465
132.7455072;4793.214465
141.199353;4793.214465
134.0538405;4795.01846
104.7673033;4796.822455
117.8506361;4796.822455
137.7775583;4800.430445
170.1839672;4800.430445
137.8781993;4800.430445
125.8012767;4800.430445
127.4115331;4803.136437
130.1288407;4803.136437
128.7198664;4804.038434
102.2512777;4804.038434
131.537815;4804.038434
146.5333271;4804.038434
142.8096094;4804.038434
117.1461489;4804.940432
112.2147389;4804.940432
121.6749949;4805.842429
174.008326;4806.744427
179.2416591;4807.646424
147.7410194;4807.646424
218.7935805;4808.548422
133.4499944;4809.450419
167.8692237;4810.352416
130.4307637;4810.352416
138.4820454;4811.254414
122.8826871;4813.058409
137.2743532;4814.862404
103.7608931;4815.764401
126.4051229;4819.372391
226.1403751;4820.274388
91.38204743;4820.274388
121.2724308;4822.980381
141.7025581;4824.784376
185.8839665;4826.588371
232.1788364;4826.588371
95.10576522;4827.490368
110.2019184;4828.392366
133.9531995;4828.392366
115.8378156;4829.294363
137.5762762;4830.19636
117.548713;4832.902353
200.6781967;4833.80435
132.5442252;4833.80435
100.3390983;4835.608345
175.6185823;4835.608345
175.6185823;4836.510343
129.2230715;4837.41234
150.659609;4837.41234
107.2833288;4840.118332
127.6128151;4841.02033
178.637813;4841.922327
115.2339695;4842.824325
107.5852519;4845.530317
139.2871736;4847.334312
90.27499619;4848.23631
174.9140952;4848.23631
149.7538398;4848.23631
114.6301234;4849.138307
125.3987127;4849.138307
195.5455046;4849.138307
154.4839678;4850.040304
146.5333271;4850.040304
118.6557642;4850.040304
114.1269183;4853.648294
136.8717891;4857.256284
193.7339662;4858.158281
182.7640949;4859.060279
114.1269183;4859.962276
119.3602514;4860.864274
126.7070459;4863.570266
126.908328;4868.982251
159.3147369;4871.688243
149.8544809;4872.590241
101.0435855;4873.492238
128.5185843;4874.394236
175.5179413;4875.296233
139.0858916;4875.296233
200.4769146;4875.296233
88.86602189;4877.100228
124.8955075;4878.002225
142.2057632;4878.002225
146.2314041;4878.904223
125.4993537;4879.80622
170.7878133;4881.610215
113.5230721;4881.610215
211.547427;4882.512213
152.3705064;4884.316208
122.7820461;4885.218205
128.2166613;4886.120203
125.7006357;4886.120203
140.3942248;4886.120203
100.9429445;4887.0222
115.4352515;4887.924197
125.2980716;4889.728192
103.9621751;4893.336182
116.7435848;4895.140177
132.2423021;4896.944172
128.8205074;4900.552162
164.2461469;4901.454159
102.3519188;4901.454159
109.2961492;4901.454159
118.0519181;4901.454159
139.0858916;4902.356157
165.3531982;4903.258154
219.5987087;4903.258154
157.8051215;4904.160152
192.3249919;4904.160152
94.30063705;4905.964146
157.8051215;4905.964146
106.4782006;4905.964146
107.6858929;4908.670139
127.9147382;4909.572136
89.46986802;4909.572136
116.3410207;4909.572136
127.6128151;4909.572136
123.8890973;4909.572136
118.1525591;4909.572136
145.627558;4909.572136
132.1416611;4911.376131
128.6192253;4912.278129
123.5871743;4912.278129
114.1269183;4912.278129
150.1564039;4913.180126
151.0621731;4913.180126
114.4288413;4916.788116
124.3923024;4916.788116
104.8679443;4916.788116
146.7346092;4917.690113
121.8762769;4918.592111
166.0576853;4918.592111
107.0820468;4918.592111
142.5076863;4919.494108
132.3429431;4920.396106
125.5999947;4921.298103
191.9224278;4922.200101
137.8781993;4922.200101
137.0730711;4923.102098
123.2852512;4924.004096
194.6397354;4924.906093
191.9224278;4925.80809
157.2012754;4925.80809
148.5461476;4925.80809
167.0640955;4925.80809
123.1846102;4925.80809
123.7884563;4926.710088
115.7371746;4926.710088
127.8140972;4927.612085
142.6083273;4928.514083
140.0923018;4928.514083
116.1397387;4929.41608
126.0025588;4930.318078
129.9275586;4930.318078
115.5358926;4931.220075
128.0153792;4932.122073
120.8698667;4932.122073
103.45897;4933.02407
171.2910184;4933.02407
131.739097;4933.02407
120.0647385;4933.926068
132.8461482;4934.828065
132.6448662;4938.436055
143.5140965;4938.436055
117.0455079;4939.338052
148.3448655;4941.142047
182.8647359;4942.044045
95.60897032;4942.044045
181.4557616;4943.84804
132.5442252;4944.750037
167.7685827;4945.652034
128.1160202;4948.358027
152.5717884;4950.162022
185.2801204;4951.064019
126.7070459;4951.966017
154.2826858;4952.868014
131.3365329;4954.672009
147.3384553;4956.476004
116.9448669;4957.378001
145.82884;4958.279999
123.5871743;4959.181996
133.8525585;4960.985991
119.0583283;4960.985991
136.0666609;4961.887989
126.908328;4962.789986
137.8781993;4962.789986
205.6096067;4962.789986
154.2826858;4964.593981
136.1673019;4964.593981
122.077559;4965.495978
171.7942235;4965.495978
111.0070466;4967.299973
168.1711467;4969.103968
154.4839678;4969.103968
174.7128131;4970.005966
106.1762776;4970.005966
124.6942255;4971.809961
82.42499652;4971.809961
131.537815;4971.809961
147.8416604;4971.809961
152.6724295;4973.613955
101.2448675;4973.613955
139.9916608;4974.515953
107.2833288;4974.515953
149.6531988;4974.515953
109.0948672;4974.515953
188.19871;4975.41795
252.0051176;4976.319948
115.4352515;4977.221945
119.7628155;4978.123943
231.4743492;4980.829935
126.2038408;4981.731933
95.0051242;4982.63393
125.0967896;4984.437925
122.7820461;4984.437925
156.9999934;4985.339922
119.3602514;4986.24192
154.0814038;4987.143917
150.659609;4987.143917
100.0371753;4987.143917
152.2698654;4988.045915
106.9814057;4989.84991
106.5788417;4989.84991
163.8435828;4989.84991
124.9961486;4990.751907
130.0281996;4990.751907
126.0025588;4991.653905
125.8012767;4991.653905
167.6679416;4994.359897
106.9814057;4995.261894
113.019867;4997.967887
187.4942229;4997.967887
123.6878153;4998.869884
154.1820448;4999.771882
105.7737135;5001.575877
148.8480706;5002.477874
122.077559;5003.379871
133.8525585;5004.281869
112.1140978;5005.183866
178.0339668;5005.183866
126.7070459;5007.889859
120.9705077;5007.889859
117.548713;5010.595851
120.9705077;5010.595851
127.008969;5011.497848
128.5185843;5011.497848
148.4455066;5012.399846
108.4910211;5013.301843
128.7198664;5015.105838
126.908328;5016.007836
146.9358912;5016.909833
107.4846108;5016.909833
103.660252;5018.713828
133.8525585;5018.713828
106.4782006;5020.517823
173.5051209;5020.517823
86.5512784;5022.321818
110.8057646;5023.223815
117.548713;5025.02781
126.3044818;5025.929808
122.8826871;5025.929808
96.31345747;5027.733803
182.5628128;5028.6358
133.1480713;5028.6358
135.5634558;5028.6358
129.1224304;5028.6358
103.0564059;5030.439795
117.2467899;5030.439795
135.0602507;5033.145787
130.3301227;5034.047785
157.5031985;5034.949782
116.3410207;5039.45977
133.1480713;5039.45977
139.4884557;5041.263764
108.9942262;5043.067759
149.4519168;5044.871754
146.9358912;5046.675749
103.45897;5047.577747
151.9679423;5048.479744
203.5967863;5049.381742
125.2980716;5051.185736
123.5871743;5052.087734
168.3724288;5054.793726
84.84038104;5056.597721
172.8006337;5057.499719
144.1179426;5057.499719
143.9166606;5059.303713
106.9814057;5061.107708
115.1333285;5062.009706
138.6833275;5062.009706
121.2724308;5062.009706
100.8423034;5062.009706
155.7923011;5063.813701
138.4820454;5063.813701
116.8442258;5063.813701
143.9166606;5063.813701
181.3551206;5063.813701
119.8634565;5064.715698
170.9890953;5065.617696
107.3839698;5067.421691
123.4865333;5070.127683
112.2147389;5071.02968
126.1031998;5076.441665
121.3730718;5077.343663
299.0044746;5077.343663
102.1506367;5078.24566
106.0756365;5079.147657
156.1948652;5079.147657
127.10961;5080.049655
117.448072;5081.85365
132.6448662;5081.85365
109.6987133;5082.755647
116.0390977;5082.755647
118.6557642;5082.755647
118.8570463;5082.755647
93.09294479;5084.559642
120.5679436;5084.559642
217.0826831;5084.559642
153.7794807;5087.265635
169.47948;5089.069629
144.7217888;5089.971627
103.0564059;5089.971627
88.06089372;5089.971627
105.3711494;5090.873624
229.4615288;5090.873624
131.739097;5090.873624
116.4416618;5090.873624
166.5608904;5092.677619
125.1974306;5096.285609
156.1948652;5098.089604
119.6621744;5098.089604
176.6249925;5099.893599
139.7903787;5101.697594
107.4846108;5102.599591
118.0519181;5103.501589
118.6557642;5104.403586
120.6685847;5104.403586
137.4756352;5104.403586
159.4153779;5104.403586
138.3814044;5105.305584
129.4243535;5109.815571
88.06089372;5110.717568
153.4775576;5111.619566
138.2807634;5111.619566
100.3390983;5112.521563
91.58332947;5112.521563
122.9833281;5114.325558
119.9640975;5116.129553
161.3275573;5117.03155
107.987816;5118.835545
132.8461482;5122.443535
105.2705084;5123.345533
118.5551232;5123.345533
115.0326875;5124.24753
146.4326861;5125.149528
92.1871756;5130.561512
128.4179433;5131.46351
130.2294817;5133.267505
133.0474303;5134.169502
148.5461476;5134.169502
91.98589355;5135.0715
92.99230377;5135.973497
148.2442245;5135.973497
112.4160209;5135.973497
155.7923011;5136.875494
98.02435484;5136.875494
115.9384566;5136.875494
152.0685833;5139.581487
181.4557616;5143.189477
129.2230715;5143.189477
151.9679423;5145.895469
121.3730718;5146.797466
121.1717898;5146.797466
186.3871716;5149.503459
115.3346105;5151.307454
146.1307631;5152.209451
131.4371739;5152.209451
